case_id,state,district_type,project_type,case_opened_date,snapshot_date,land_area_hectares,land_type,affected_owner_count,is_multi_village,has_title_dispute,has_court_case,has_objection,compensation_estimate_inr_lakh,compensation_funding_available,notification_stage,days_since_case_opened,land_notified_percent,award_completed_percent,compensation_disbursed_percent,possession_completed_percent,delay_label,delay_risk,delay_probability,actual_delay_days
SYN-LA-01939,Chhattisgarh,Rural,State Highway,2023-04-16,2024-05-22,17.72,Residential,8,1,0,0,0,472.72,1,3A issued,402,51.9,44.4,30.7,25.5,1,High,0.766,204
SYN-LA-01940,West Bengal,Semi-urban,Urban Infrastructure,2019-09-25,2020-07-23,1.0,Commercial,15,0,1,0,0,144.99,1,3A issued,302,50.8,31.6,27.5,14.6,1,Medium,0.407,146
SYN-LA-01941,Maharashtra,Semi-urban,State Highway,2024-11-09,2025-09-06,3.48,Agricultural,16,1,0,0,0,72.3,1,3D issued,301,75.3,61.1,37.8,20.5,0,Low,0.343,0
SYN-LA-01942,Karnataka,Rural,Urban Infrastructure,2019-08-07,2020-02-25,1.93,Agricultural,16,1,0,0,0,63.15,1,3D issued,202,67.9,60.3,56.9,49.7,0,Low,0.188,0
SYN-LA-01943,Punjab,Urban,National Highway,2019-06-30,2019-10-31,6.6,Forest,4,1,0,0,1,634.74,1,Pre-notification,123,0,0,0,0,1,Medium,0.617,223
SYN-LA-01944,Madhya Pradesh,Rural,Railway,2022-01-10,2023-06-09,6.03,Commercial,8,1,0,0,1,802.19,1,3D issued,515,69.2,69.2,66.2,56.0,0,Medium,0.451,0
SYN-LA-01945,Chhattisgarh,Urban,Railway,2020-05-14,2021-11-01,2.0,Agricultural,35,1,0,0,0,40.96,1,3G award,536,97.6,87.5,56.6,39.9,1,Medium,0.542,252
SYN-LA-01946,Karnataka,Semi-urban,State Highway,2021-02-23,2022-02-05,4.42,Agricultural,3,1,0,0,0,239.11,1,3D issued,347,62.5,46.0,36.5,34.0,1,Low,0.244,110
SYN-LA-01947,West Bengal,Rural,Railway,2024-04-09,2024-11-21,1.41,Agricultural,18,0,0,0,1,42.84,0,3A issued,226,30.3,22.0,3.0,0,0,Medium,0.551,0
SYN-LA-01948,Rajasthan,Semi-urban,Railway,2019-07-05,2020-03-14,4.54,Agricultural,8,1,0,0,0,163.47,1,3A issued,253,25.2,25.2,8.1,0,0,Medium,0.367,0
SYN-LA-01949,Odisha,Urban,Railway,2019-12-03,2020-09-14,4.77,Commercial,6,0,1,0,0,513.98,1,Pre-notification,286,7.6,7.6,0,0,0,Medium,0.559,0
SYN-LA-01950,Rajasthan,Urban,National Highway,2020-04-15,2020-09-04,0.8,Agricultural,8,0,0,0,0,30.05,1,3A issued,142,42.6,14.6,0,0,0,Low,0.21,0
SYN-LA-01951,Rajasthan,Semi-urban,Urban Infrastructure,2018-08-27,2020-06-21,10.88,Forest,6,1,0,0,1,358.68,1,3D issued,664,89.2,69.6,55.0,47.3,0,High,0.757,0
SYN-LA-01952,Uttar Pradesh,Urban,State Highway,2022-06-15,2023-04-02,1.6,Commercial,25,1,0,0,0,81.0,1,3A issued,291,41.1,41.1,32.4,9.4,0,Medium,0.461,0
SYN-LA-01953,Chhattisgarh,Rural,State Highway,2023-01-02,2024-04-10,2.18,Agricultural,28,1,0,0,0,58.35,0,3A issued,464,42.0,25.5,7.2,0,1,High,0.686,272
SYN-LA-01954,Punjab,Urban,National Highway,2022-12-07,2023-12-15,2.47,Agricultural,3,0,0,0,0,181.8,1,3D issued,373,67.4,51.6,36.8,29.5,0,Low,0.196,0
SYN-LA-01955,Odisha,Urban,National Highway,2020-06-13,2020-12-26,5.02,Forest,24,1,1,0,0,446.4,1,3A issued,196,17.7,17.7,1.8,0,1,High,0.81,261
SYN-LA-01956,West Bengal,Rural,Industrial Corridor,2020-03-27,2021-04-09,2.55,Agricultural,5,0,0,0,0,252.69,1,3A issued,378,47.7,47.7,36.7,23.6,0,Low,0.202,0
SYN-LA-01957,Karnataka,Rural,Industrial Corridor,2021-02-02,2022-10-22,1.76,Agricultural,5,0,0,0,0,71.06,1,3G award,627,100,90.1,61.4,59.3,0,Low,0.155,0
SYN-LA-01958,Odisha,Rural,State Highway,2020-06-21,2021-04-11,4.52,Commercial,9,0,0,1,0,732.52,1,3A issued,294,34.8,30.1,13.4,0,0,Medium,0.586,0
SYN-LA-01959,Haryana,Rural,Railway,2018-04-15,2019-05-09,1.37,Agricultural,16,1,0,0,0,62.62,1,3D issued,389,74.7,74.5,68.1,49.5,0,Low,0.225,0
SYN-LA-01960,Chhattisgarh,Semi-urban,National Highway,2018-07-28,2019-06-15,7.21,Agricultural,7,1,1,1,0,455.37,1,Pre-notification,322,0,0,0,0,1,High,0.868,227
SYN-LA-01961,Uttar Pradesh,Urban,State Highway,2019-08-22,2019-12-24,12.54,Agricultural,7,1,0,0,1,1041.74,1,3A issued,124,19.2,18.6,2.7,0,1,High,0.766,223
SYN-LA-01962,Punjab,Semi-urban,Urban Infrastructure,2020-01-04,2021-03-01,1.9,Residential,6,0,1,1,1,111.26,1,3A issued,422,28.6,15.3,0,0,1,High,0.8,277
SYN-LA-01963,Odisha,Urban,State Highway,2021-05-13,2022-03-21,3.92,Agricultural,9,1,0,0,0,406.33,1,3A issued,312,44.3,25.3,0,0,0,Medium,0.436,0
SYN-LA-01964,West Bengal,Semi-urban,National Highway,2023-11-20,2025-01-19,9.58,Agricultural,6,1,0,0,0,572.65,1,3D issued,426,74.3,65.3,45.9,38.5,1,Medium,0.46,135
SYN-LA-01965,Chhattisgarh,Semi-urban,National Highway,2023-06-07,2024-02-01,13.19,Residential,6,1,0,0,1,1171.98,1,3A issued,239,24.8,0,0,0,1,High,0.76,240
SYN-LA-01966,Madhya Pradesh,Urban,State Highway,2020-04-02,2021-03-03,1.32,Agricultural,12,0,0,0,0,89.3,0,3A issued,335,25.9,16.8,0,0,0,Medium,0.442,0
SYN-LA-01967,West Bengal,Semi-urban,Railway,2021-08-25,2023-06-23,3.73,Agricultural,8,0,0,0,0,60.87,1,3G award,667,100,92.9,80.5,72.5,1,Low,0.205,100
SYN-LA-01968,Madhya Pradesh,Urban,Urban Infrastructure,2018-09-11,2019-07-14,11.04,Forest,16,1,0,1,0,802.28,1,3A issued,306,43.7,34.9,5.1,0,1,High,0.917,316
SYN-LA-01969,Odisha,Urban,National Highway,2024-11-16,2026-11-06,0.75,Agricultural,17,0,0,0,0,52.19,1,3G award,720,100,92.8,61.7,42.2,1,Low,0.325,144
SYN-LA-01970,Odisha,Urban,National Highway,2021-09-04,2023-02-26,4.16,Agricultural,5,1,0,0,0,122.75,1,3D issued,540,83.0,62.2,34.1,25.1,0,Medium,0.408,0
SYN-LA-01971,Madhya Pradesh,Urban,National Highway,2020-10-09,2022-07-30,4.19,Agricultural,6,1,0,0,0,265.62,1,3G award,659,100,94.5,67.4,66.0,1,Low,0.317,164
SYN-LA-01972,Karnataka,Rural,Industrial Corridor,2019-03-03,2019-09-18,11.83,Agricultural,7,1,0,1,0,959.83,0,Pre-notification,199,0,0,0,0,1,High,0.885,291
SYN-LA-01973,Haryana,Urban,National Highway,2020-09-26,2021-05-18,1.48,Agricultural,13,1,0,0,1,40.47,1,3A issued,234,25.7,13.8,0,0,0,Medium,0.483,0
SYN-LA-01974,Rajasthan,Rural,National Highway,2022-06-02,2024-03-27,2.94,Residential,3,0,0,0,0,190.69,0,3G award,664,100,100,74.8,70.8,0,Low,0.263,0
SYN-LA-01975,Odisha,Rural,Urban Infrastructure,2023-04-28,2023-08-28,1.46,Residential,4,0,0,0,0,89.72,1,3A issued,122,23.4,15.8,0,0,0,Low,0.163,0
SYN-LA-01976,West Bengal,Semi-urban,Railway,2020-05-06,2021-09-21,0.39,Agricultural,3,1,0,0,1,11.46,1,3D issued,503,60.2,49.7,33.6,20.0,0,Medium,0.351,0
SYN-LA-01977,Punjab,Semi-urban,Railway,2023-03-03,2023-07-10,3.52,Residential,6,0,0,0,0,223.15,1,3A issued,129,20.8,8.6,0.7,0,1,Low,0.205,72
SYN-LA-01978,West Bengal,Semi-urban,Urban Infrastructure,2021-10-08,2022-03-27,3.06,Agricultural,12,0,0,0,0,238.81,1,Pre-notification,170,12.7,0,0,0,0,Low,0.262,0
SYN-LA-01979,Uttar Pradesh,Semi-urban,State Highway,2021-06-08,2022-02-20,1.44,Residential,16,0,0,0,0,128.31,1,3A issued,257,46.5,33.6,28.0,3.8,0,Low,0.262,0
SYN-LA-01980,Madhya Pradesh,Urban,State Highway,2020-10-31,2022-08-07,6.53,Forest,4,1,0,0,0,230.31,1,3G award,645,100,100,71.7,50.0,0,Medium,0.51,0
SYN-LA-01981,Karnataka,Urban,Urban Infrastructure,2018-07-01,2020-04-14,1.72,Agricultural,3,0,0,0,0,35.15,0,3D issued,653,85.0,66.5,43.6,27.5,0,Medium,0.394,0
SYN-LA-01982,Karnataka,Urban,Urban Infrastructure,2022-05-20,2022-11-14,4.81,Agricultural,3,0,0,0,0,367.31,1,3A issued,178,50.9,21.8,20.9,2.2,1,Low,0.274,60
SYN-LA-01983,West Bengal,Semi-urban,State Highway,2020-06-24,2021-01-13,5.4,Agricultural,14,0,0,0,0,354.86,1,3A issued,203,39.9,19.4,0,0,0,Medium,0.357,0
SYN-LA-01984,Punjab,Rural,Industrial Corridor,2018-12-14,2019-07-25,9.68,Agricultural,6,1,0,0,0,225.04,0,3A issued,223,29.9,11.5,0,0,1,Medium,0.646,222
SYN-LA-01985,Madhya Pradesh,Semi-urban,Urban Infrastructure,2022-07-14,2023-09-05,8.14,Agricultural,12,1,0,0,0,195.3,1,3A issued,418,58.9,40.8,28.6,11.9,0,Medium,0.537,0
SYN-LA-01986,Uttar Pradesh,Urban,National Highway,2023-03-31,2024-09-01,2.07,Agricultural,14,0,0,0,0,132.86,1,3G award,520,100,100,83.9,67.5,0,Low,0.218,0
SYN-LA-01987,Haryana,Semi-urban,Urban Infrastructure,2024-07-30,2025-01-17,2.46,Agricultural,20,0,0,0,0,111.94,0,3A issued,171,44.6,40.9,6.9,0,0,Medium,0.428,0
SYN-LA-01988,Odisha,Urban,Railway,2018-03-30,2019-01-08,1.76,Residential,7,0,1,1,0,28.21,1,3A issued,284,17.0,0,0,0,1,High,0.725,264
SYN-LA-01989,Rajasthan,Urban,Urban Infrastructure,2021-02-08,2021-04-19,1.65,Agricultural,22,1,1,0,1,35.39,1,Pre-notification,70,9.1,3.0,2.8,0,1,High,0.714,250
SYN-LA-01990,Rajasthan,Semi-urban,Railway,2023-11-08,2024-08-04,2.95,Residential,18,0,0,0,1,75.9,1,3A issued,270,53.9,51.5,37.9,19.3,1,Medium,0.394,87
SYN-LA-01991,Odisha,Urban,National Highway,2020-11-14,2021-09-15,2.05,Residential,9,1,0,0,0,172.87,1,3D issued,305,71.2,51.0,34.9,12.0,0,Low,0.332,0
SYN-LA-01992,West Bengal,Semi-urban,Industrial Corridor,2020-07-12,2021-09-02,14.79,Agricultural,29,1,0,0,1,276.88,1,3D issued,417,84.4,52.4,34.5,22.6,1,High,0.895,201
SYN-LA-01993,Punjab,Rural,Urban Infrastructure,2019-04-09,2020-05-03,5.66,Agricultural,2,0,0,0,0,402.78,1,3D issued,390,64.5,44.5,33.1,28.3,0,Low,0.232,0
SYN-LA-01994,Punjab,Semi-urban,Industrial Corridor,2019-05-11,2019-07-14,1.7,Forest,3,1,0,1,0,116.54,1,Pre-notification,64,5.8,2.3,0,0,0,Medium,0.497,0
SYN-LA-01995,Rajasthan,Urban,Industrial Corridor,2022-04-21,2023-11-22,2.07,Commercial,92,1,0,1,1,91.7,1,3D issued,580,75.8,74.8,48.1,22.8,1,High,0.935,310
SYN-LA-01996,Odisha,Urban,National Highway,2022-10-14,2023-11-15,6.62,Forest,8,1,0,0,0,510.14,1,3G award,397,100,85.4,68.3,49.0,0,Medium,0.469,0
SYN-LA-01997,Karnataka,Semi-urban,State Highway,2022-03-13,2022-10-27,4.1,Agricultural,7,0,0,0,0,322.18,1,3D issued,228,72.8,50.4,38.3,36.9,1,Low,0.17,67
SYN-LA-01998,Madhya Pradesh,Rural,National Highway,2023-10-08,2024-04-30,1.5,Agricultural,7,0,0,0,0,65.51,1,Pre-notification,205,9.4,7.5,2.5,0,1,Low,0.192,114
SYN-LA-01999,Chhattisgarh,Rural,Railway,2018-04-19,2018-11-05,5.79,Agricultural,12,0,0,0,0,274.79,1,3A issued,200,56.4,40.3,35.9,32.2,1,Low,0.255,129
SYN-LA-02000,Madhya Pradesh,Rural,Urban Infrastructure,2021-03-14,2022-02-01,6.4,Agricultural,9,1,0,0,0,546.81,1,3A issued,324,42.6,33.7,19.8,8.5,1,Medium,0.428,160
SYN-LA-02001,Maharashtra,Urban,Railway,2023-07-26,2024-08-24,1.77,Agricultural,13,1,0,0,0,78.98,1,3D issued,395,82.5,51.1,42.5,24.0,1,Low,0.341,182
SYN-LA-02002,Madhya Pradesh,Urban,State Highway,2021-03-23,2022-02-04,10.42,Agricultural,9,1,0,0,0,1016.25,0,3D issued,318,75.7,40.3,9.7,6.4,1,High,0.76,312
SYN-LA-02003,Madhya Pradesh,Rural,State Highway,2021-04-21,2021-07-03,3.84,Agricultural,10,0,0,0,0,169.11,0,Pre-notification,73,6.2,2.6,0,0,1,Medium,0.358,169
SYN-LA-02004,Haryana,Semi-urban,Urban Infrastructure,2024-08-06,2026-01-28,1.38,Agricultural,14,0,0,0,1,136.39,1,3D issued,540,83.9,64.0,50.1,46.5,0,Low,0.308,0
SYN-LA-02005,Chhattisgarh,Semi-urban,Railway,2020-06-26,2021-09-15,17.4,Agricultural,10,1,0,0,1,488.48,1,3A issued,446,45.8,42.0,16.4,0,1,High,0.9,322
SYN-LA-02006,Karnataka,Rural,Railway,2023-04-12,2024-01-11,1.27,Agricultural,8,0,0,0,0,61.51,1,3A issued,274,42.0,42.0,29.1,11.8,0,Low,0.179,0
SYN-LA-02007,Haryana,Rural,Railway,2018-10-07,2020-09-21,4.44,Residential,6,0,1,0,1,231.18,1,3G award,715,95.2,86.1,54.5,43.4,1,Medium,0.622,297
SYN-LA-02008,Haryana,Semi-urban,Railway,2020-03-07,2021-04-10,0.82,Commercial,23,1,0,0,0,81.58,0,3D issued,399,76.7,64.3,36.6,28.8,1,Medium,0.464,148
SYN-LA-02009,Odisha,Rural,State Highway,2021-03-06,2021-05-08,0.41,Agricultural,2,0,0,0,0,14.97,1,Pre-notification,63,0,0,0,0,0,Low,0.126,0
SYN-LA-02010,Madhya Pradesh,Semi-urban,Urban Infrastructure,2020-08-18,2022-06-17,4.2,Agricultural,10,1,1,0,0,392.75,1,3D issued,668,100,73.6,69.8,61.1,1,Medium,0.516,229
SYN-LA-02011,Chhattisgarh,Rural,Urban Infrastructure,2020-12-04,2021-08-09,0.73,Agricultural,4,0,0,0,1,31.29,1,3D issued,248,64.7,46.3,33.5,14.0,1,Low,0.237,169
SYN-LA-02012,Odisha,Rural,State Highway,2019-04-12,2020-03-18,3.48,Agricultural,21,1,0,0,0,273.05,1,3D issued,341,89.4,63.0,52.6,44.3,0,Low,0.328,0
SYN-LA-02013,Maharashtra,Semi-urban,National Highway,2020-07-28,2022-06-01,2.6,Forest,15,0,0,0,0,235.7,1,3G award,673,100,100,90.2,87.2,0,Low,0.238,0
SYN-LA-02014,Uttar Pradesh,Rural,Railway,2019-10-15,2020-10-28,1.33,Agricultural,25,1,0,0,1,127.16,1,3D issued,379,81.6,71.7,58.8,43.8,0,Medium,0.444,0
SYN-LA-02015,West Bengal,Semi-urban,State Highway,2022-11-28,2024-03-08,10.21,Agricultural,1,1,0,0,0,883.01,1,3G award,466,100,91.3,88.8,86.1,0,Low,0.299,0
SYN-LA-02016,Karnataka,Urban,Railway,2022-07-06,2024-01-12,2.5,Agricultural,12,1,1,0,0,51.6,1,3D issued,555,67.5,45.3,26.8,25.1,1,Medium,0.609,239
SYN-LA-02017,Karnataka,Rural,National Highway,2020-07-29,2022-01-02,3.01,Commercial,2,0,0,0,0,293.77,1,3D issued,522,85.0,73.1,45.8,39.0,0,Low,0.182,0
SYN-LA-02018,Chhattisgarh,Urban,Railway,2023-03-10,2023-08-22,12.78,Forest,8,1,0,0,0,961.68,1,Pre-notification,165,4.4,0,0,0,1,High,0.748,277
SYN-LA-02019,Haryana,Urban,Industrial Corridor,2019-11-01,2021-03-21,3.76,Agricultural,13,0,0,0,0,130.18,1,3G award,506,100,99.7,91.8,88.6,0,Low,0.187,0
SYN-LA-02020,Madhya Pradesh,Urban,Industrial Corridor,2020-01-01,2020-06-15,6.29,Forest,4,1,0,0,1,120.13,1,Pre-notification,166,6.3,0,0,0,1,Medium,0.634,319
SYN-LA-02021,Karnataka,Rural,National Highway,2019-11-08,2020-04-14,7.3,Agricultural,2,1,0,0,0,485.92,1,3A issued,158,41.0,20.0,0,0,0,Medium,0.361,0
SYN-LA-02022,Madhya Pradesh,Semi-urban,Industrial Corridor,2023-08-26,2023-10-08,9.36,Agricultural,22,1,1,0,1,407.38,1,Pre-notification,43,0,0,0,0,0,High,0.844,0
SYN-LA-02023,Chhattisgarh,Rural,Urban Infrastructure,2024-04-23,2026-04-07,1.06,Forest,11,0,0,0,0,54.66,1,3G award,714,100,95.3,79.6,63.9,0,Low,0.252,0
SYN-LA-02024,West Bengal,Semi-urban,National Highway,2018-05-02,2019-05-23,4.54,Commercial,9,0,0,0,0,742.9,0,3D issued,386,85.1,56.8,15.3,0,0,Medium,0.502,0
SYN-LA-02025,Odisha,Urban,Industrial Corridor,2022-06-06,2023-02-09,2.58,Agricultural,5,0,0,0,0,225.48,1,3A issued,248,34.6,22.7,16.6,11.9,1,Low,0.235,152
SYN-LA-02026,Haryana,Urban,Industrial Corridor,2021-08-05,2023-07-15,5.84,Agricultural,24,1,1,1,0,166.04,1,3G award,709,100,99.9,79.7,52.1,1,High,0.911,238
SYN-LA-02027,Haryana,Urban,Urban Infrastructure,2024-03-11,2025-06-12,2.19,Agricultural,4,0,0,0,0,100.88,1,3G award,458,100,92.7,84.7,71.5,1,Low,0.137,105
SYN-LA-02028,Maharashtra,Semi-urban,Railway,2022-03-22,2023-05-29,3.82,Agricultural,30,1,0,0,0,350.04,1,3D issued,433,73.4,54.3,31.7,21.8,1,Medium,0.517,253
SYN-LA-02029,Rajasthan,Rural,Urban Infrastructure,2024-12-10,2026-02-03,6.81,Residential,4,1,0,0,0,418.22,1,3D issued,420,65.3,50.4,22.1,0,0,Medium,0.471,0
SYN-LA-02030,West Bengal,Semi-urban,State Highway,2020-07-09,2021-05-08,2.71,Residential,10,0,0,0,0,156.25,1,3D issued,303,91.0,57.7,36.1,15.3,0,Low,0.237,0
SYN-LA-02031,Maharashtra,Urban,Industrial Corridor,2023-12-16,2024-10-21,1.68,Agricultural,3,0,0,0,0,86.49,1,3D issued,310,75.7,56.4,25.0,6.0,0,Low,0.226,0
SYN-LA-02032,West Bengal,Urban,Industrial Corridor,2024-01-30,2025-10-18,3.69,Agricultural,6,0,0,0,0,259.81,1,3G award,627,100,100,82.2,67.6,1,Low,0.235,119
SYN-LA-02033,West Bengal,Rural,Urban Infrastructure,2019-03-30,2020-06-03,4.59,Residential,9,0,0,0,0,138.71,1,3D issued,431,73.5,43.3,14.2,7.9,1,Low,0.344,142
SYN-LA-02034,Punjab,Urban,Railway,2019-01-27,2020-05-24,2.11,Agricultural,6,0,0,0,0,69.19,0,3D issued,483,65.3,65.3,43.6,32.7,0,Medium,0.35,0
SYN-LA-02035,Rajasthan,Urban,State Highway,2020-12-02,2021-12-29,6.72,Residential,8,1,0,0,1,447.56,0,3A issued,392,44.0,41.6,0,0,0,High,0.8,0
SYN-LA-02036,Maharashtra,Urban,Urban Infrastructure,2024-03-20,2025-01-29,2.2,Agricultural,11,1,0,0,0,97.1,1,3D issued,315,61.5,50.9,36.3,32.0,0,Low,0.289,0
SYN-LA-02037,Odisha,Semi-urban,National Highway,2021-02-04,2022-11-26,5.34,Agricultural,6,0,0,0,0,497.37,1,3G award,660,100,100,92.9,83.7,0,Low,0.2,0
SYN-LA-02038,West Bengal,Semi-urban,Industrial Corridor,2019-10-10,2021-05-18,4.59,Residential,12,1,0,0,0,295.2,1,3G award,586,100,89.6,77.3,75.4,1,Low,0.284,162
SYN-LA-02039,Punjab,Urban,Industrial Corridor,2022-01-30,2023-08-02,3.29,Agricultural,22,1,1,1,0,294.04,1,3A issued,549,45.1,27.4,5.8,0,1,High,0.912,294
SYN-LA-02040,Chhattisgarh,Rural,Industrial Corridor,2023-12-12,2024-02-20,0.95,Commercial,3,0,0,0,0,159.67,1,3A issued,70,27.0,5.7,0,0,0,Low,0.141,0
SYN-LA-02041,West Bengal,Urban,State Highway,2024-10-23,2026-02-20,2.68,Residential,12,1,0,0,0,189.46,1,3D issued,485,87.8,62.0,44.6,41.3,0,Low,0.349,0
SYN-LA-02042,Punjab,Semi-urban,State Highway,2023-12-22,2024-09-05,7.93,Agricultural,12,1,0,0,0,301.35,1,3D issued,258,68.2,57.8,35.2,32.6,0,Medium,0.387,0
SYN-LA-02043,Haryana,Rural,Industrial Corridor,2020-01-21,2021-08-20,7.19,Agricultural,8,1,0,1,0,204.56,1,3D issued,577,82.9,64.2,51.2,33.7,1,High,0.715,296
SYN-LA-02044,Karnataka,Semi-urban,National Highway,2021-10-08,2022-07-09,3.49,Agricultural,8,0,0,0,0,193.21,1,3A issued,274,38.1,18.4,4.9,0,0,Low,0.259,0
SYN-LA-02045,Chhattisgarh,Rural,State Highway,2022-06-11,2023-12-30,2.18,Agricultural,3,0,0,0,0,196.0,1,3G award,567,100,100,68.0,56.0,0,Low,0.158,0
SYN-LA-02046,Uttar Pradesh,Rural,Railway,2021-07-07,2021-09-11,3.19,Agricultural,10,0,0,0,1,104.21,1,3A issued,66,31.0,17.9,9.4,0,1,Low,0.338,201
SYN-LA-02047,Punjab,Rural,Urban Infrastructure,2019-03-20,2019-05-12,10.18,Agricultural,7,1,0,0,0,460.56,1,Pre-notification,53,0,0,0,0,0,Medium,0.458,0
SYN-LA-02048,West Bengal,Semi-urban,Railway,2020-12-21,2022-11-16,56.08,Agricultural,9,1,0,0,0,1475.26,1,3G award,695,100,100,85.8,65.8,0,High,0.806,0
SYN-LA-02049,West Bengal,Rural,National Highway,2022-10-18,2024-05-08,12.83,Commercial,68,1,0,0,0,1732.63,1,3G award,568,100,100,90.4,70.3,1,High,0.833,250
SYN-LA-02050,Odisha,Semi-urban,Railway,2023-04-29,2024-10-10,12.66,Agricultural,4,1,0,0,1,589.01,1,3G award,530,100,84.4,82.7,61.3,1,Medium,0.641,251
SYN-LA-02051,Punjab,Rural,Urban Infrastructure,2024-08-06,2025-05-19,2.22,Residential,12,0,0,0,0,142.58,1,3A issued,286,48.9,26.8,0,0,0,Low,0.252,0
SYN-LA-02052,Haryana,Rural,National Highway,2023-04-14,2023-12-15,0.4,Forest,4,1,0,0,0,19.34,1,3A issued,245,34.6,17.2,0,0,0,Low,0.276,0
SYN-LA-02053,Madhya Pradesh,Rural,National Highway,2023-10-14,2025-07-27,1.72,Residential,21,1,0,0,1,164.0,1,3G award,652,100,100,72.2,58.4,1,Medium,0.457,207
SYN-LA-02054,Punjab,Rural,Industrial Corridor,2018-01-04,2018-07-17,3.71,Commercial,29,1,0,0,0,132.09,1,3D issued,194,70.5,40.6,27.6,13.0,0,Medium,0.431,0
SYN-LA-02055,Punjab,Semi-urban,State Highway,2022-05-08,2024-02-06,2.06,Agricultural,9,0,0,0,0,49.16,1,3G award,639,100,100,72.5,49.2,0,Low,0.202,0
SYN-LA-02056,Uttar Pradesh,Semi-urban,State Highway,2021-01-12,2022-05-08,6.0,Commercial,29,1,0,0,0,401.35,1,3D issued,481,72.6,64.0,51.2,45.8,1,Medium,0.534,273
SYN-LA-02057,Rajasthan,Semi-urban,Industrial Corridor,2021-12-05,2023-05-31,6.03,Agricultural,13,1,0,0,0,522.6,1,3G award,542,100,100,88.2,74.6,0,Low,0.316,0
SYN-LA-02058,Rajasthan,Rural,Urban Infrastructure,2023-06-09,2023-10-12,5.21,Agricultural,16,0,1,0,0,483.56,1,Pre-notification,125,0,0,0,0,0,Medium,0.539,0
SYN-LA-02059,Uttar Pradesh,Semi-urban,Railway,2021-07-04,2022-11-20,0.79,Forest,7,0,1,0,0,50.68,0,3D issued,504,72.4,71.7,49.9,43.7,0,Medium,0.547,0
SYN-LA-02060,Madhya Pradesh,Semi-urban,National Highway,2018-02-24,2018-11-21,2.4,Agricultural,11,0,1,0,1,55.21,1,Pre-notification,270,9.7,9.7,0,0,0,Medium,0.583,0
SYN-LA-02061,Odisha,Rural,Railway,2022-10-14,2024-06-20,2.1,Agricultural,13,0,0,0,0,165.03,0,3G award,615,100,95.5,55.2,49.5,0,Medium,0.363,0
SYN-LA-02062,Karnataka,Urban,Industrial Corridor,2023-02-19,2024-01-10,2.02,Agricultural,54,1,0,0,1,118.79,1,3D issued,325,77.3,68.0,38.6,27.5,0,High,0.738,0
SYN-LA-02063,Madhya Pradesh,Semi-urban,State Highway,2019-10-18,2020-02-29,1.59,Agricultural,4,0,0,0,0,100.92,1,3A issued,134,18.5,0.4,0,0,0,Low,0.163,0
SYN-LA-02064,Haryana,Semi-urban,Industrial Corridor,2021-11-04,2022-02-05,1.16,Agricultural,5,0,0,0,1,56.02,0,Pre-notification,93,7.1,0,0,0,1,Medium,0.365,193
SYN-LA-02065,Maharashtra,Rural,Railway,2019-01-01,2019-10-27,2.27,Agricultural,9,0,0,0,0,231.86,0,3A issued,299,53.2,40.4,12.8,9.6,0,Low,0.349,0
SYN-LA-02066,West Bengal,Urban,Urban Infrastructure,2020-05-18,2020-07-22,1.12,Commercial,10,0,0,0,0,105.48,1,3A issued,65,30.0,23.9,17.4,0.3,0,Low,0.214,0
SYN-LA-02067,Maharashtra,Semi-urban,Industrial Corridor,2020-05-05,2020-11-15,2.37,Agricultural,6,0,0,0,0,229.89,1,3A issued,194,18.6,16.7,13.1,6.8,0,Low,0.19,0
SYN-LA-02068,West Bengal,Urban,Railway,2024-11-25,2025-12-08,11.29,Forest,2,1,0,0,0,441.49,1,3G award,378,100,83.5,80.2,78.5,0,Medium,0.475,0
SYN-LA-02069,Maharashtra,Urban,Railway,2018-09-26,2020-01-21,1.94,Agricultural,34,1,0,0,0,62.61,0,3D issued,482,85.4,74.0,36.1,26.0,1,High,0.694,258
SYN-LA-02070,Odisha,Urban,State Highway,2021-04-27,2022-11-21,1.67,Agricultural,14,0,0,0,0,119.0,1,3G award,573,100,91.0,68.1,48.2,0,Low,0.267,0
SYN-LA-02071,Haryana,Urban,State Highway,2020-08-05,2021-04-23,1.23,Residential,14,1,0,0,0,115.19,1,3D issued,261,87.1,67.6,50.4,47.4,0,Low,0.223,0
SYN-LA-02072,Maharashtra,Semi-urban,Urban Infrastructure,2019-09-25,2021-05-13,7.45,Agricultural,12,1,0,0,0,282.91,1,3G award,596,100,94.3,71.7,54.3,0,Medium,0.435,0
SYN-LA-02073,Uttar Pradesh,Semi-urban,National Highway,2019-05-16,2019-11-28,1.97,Residential,23,1,0,0,0,171.49,1,3A issued,196,53.5,33.6,31.2,28.5,0,Low,0.305,0
SYN-LA-02074,Rajasthan,Urban,Urban Infrastructure,2022-05-27,2023-04-30,3.51,Commercial,3,0,0,0,0,270.29,1,3D issued,338,77.2,63.4,48.2,23.4,1,Low,0.24,110
SYN-LA-02075,West Bengal,Semi-urban,Urban Infrastructure,2023-05-01,2025-01-17,5.47,Commercial,3,0,0,1,0,587.48,1,3G award,627,88.9,78.9,55.4,29.6,0,Medium,0.593,0
SYN-LA-02076,Haryana,Urban,State Highway,2019-09-28,2021-03-23,2.38,Residential,17,0,0,0,1,225.09,1,3D issued,542,68.9,68.9,51.5,37.6,1,Medium,0.451,225
